,ori,data_year,offense,state_abbr,cleared,actual
281,WA0270000,2018,human-trafficing,WA,0,0
282,WA0270000,2018,motor-vehicle-theft,WA,92,1199
283,WA0270000,2018,property-crime,WA,564,7761
284,WA0270000,2018,rape,WA,109,141
285,WA0270000,2018,rape-legacy,WA,69,124
286,WA0270000,2018,robbery,WA,66,180
287,WA0270000,2018,violent-crime,WA,763,1306
288,WA0270000,2019,violent-crime,WA,739,1282
289,WA0270000,2019,rape,WA,95,144
290,WA0270000,2019,property-crime,WA,435,6822
291,WA0270000,2019,motor-vehicle-theft,WA,72,1075
292,WA0270000,2019,larceny,WA,168,4029
293,WA0270000,2019,human-trafficing,WA,0,0
294,WA0270000,2019,homicide,WA,3,9
295,WA0270000,2019,burglary,WA,195,1718
296,WA0270000,2019,arson,WA,15,48
297,WA0270000,2019,aggravated-assault,WA,499,816
298,WA0270000,2019,rape-legacy,WA,79,130
299,WA0270000,2019,robbery,WA,63,183
0,OK0720500,1995,motor-vehicle-theft,OK,465,4402
1,OK0720500,1995,property-crime,OK,4279,23465
2,OK0720500,1995,rape,OK,0,0
3,OK0720500,1995,violent-crime,OK,2199,4359
4,OK0720500,1995,rape-legacy,OK,135,255
5,OK0720500,1995,robbery,OK,346,947
6,OK0720500,1995,aggravated-assault,OK,1694,3127
7,OK0720500,1995,arson,OK,68,271
8,OK0720500,1995,burglary,OK,696,6072
9,OK0720500,1995,homicide,OK,24,30
10,OK0720500,1995,larceny,OK,3118,12991
11,OK0720500,1995,human-trafficing,OK,0,0
12,OK0720500,1996,aggravated-assault,OK,1579,3225
13,OK0720500,1996,violent-crime,OK,2049,4428
14,OK0720500,1996,robbery,OK,288,868
15,OK0720500,1996,rape-legacy,OK,159,304
16,OK0720500,1996,homicide,OK,23,31
17,OK0720500,1996,burglary,OK,711,6131
18,OK0720500,1996,arson,OK,48,240
19,OK0720500,1996,human-trafficing,OK,0,0
20,OK0720500,1996,rape,OK,0,0
21,OK0720500,1996,property-crime,OK,4155,22945
22,OK0720500,1996,motor-vehicle-theft,OK,397,4269
23,OK0720500,1996,larceny,OK,3047,12545
24,OK0720500,1997,larceny,OK,3545,13850
25,OK0720500,1997,violent-crime,OK,2202,4596
26,OK0720500,1997,robbery,OK,309,917
27,OK0720500,1997,rape-legacy,OK,154,278
28,OK0720500,1997,rape,OK,0,0
29,OK0720500,1997,property-crime,OK,4717,23921
30,OK0720500,1997,motor-vehicle-theft,OK,429,3711
31,OK0720500,1997,human-trafficing,OK,0,0
32,OK0720500,1997,homicide,OK,32,40
33,OK0720500,1997,burglary,OK,743,6360
34,OK0720500,1997,arson,OK,63,253
35,OK0720500,1997,aggravated-assault,OK,1707,3361
36,OK0720500,1998,homicide,OK,33,38
37,OK0720500,1998,burglary,OK,760,6493
38,OK0720500,1998,arson,OK,42,195
39,OK0720500,1998,aggravated-assault,OK,1695,3216
40,OK0720500,1998,violent-crime,OK,2174,4370
41,OK0720500,1998,robbery,OK,286,849
42,OK0720500,1998,rape-legacy,OK,160,267
43,OK0720500,1998,rape,OK,0,0
44,OK0720500,1998,property-crime,OK,4309,23926
45,OK0720500,1998,motor-vehicle-theft,OK,343,3441
46,OK0720500,1998,larceny,OK,3206,13992
47,OK0720500,1998,human-trafficing,OK,0,0
48,OK0720500,1999,arson,OK,43,231
49,OK0720500,1999,human-trafficing,OK,0,0
50,OK0720500,1999,larceny,OK,3118,14070
51,OK0720500,1999,homicide,OK,31,41
52,OK0720500,1999,burglary,OK,677,6558
53,OK0720500,1999,motor-vehicle-theft,OK,392,3228
54,OK0720500,1999,property-crime,OK,4187,23856
55,OK0720500,1999,rape,OK,0,0
56,OK0720500,1999,rape-legacy,OK,181,235
57,OK0720500,1999,robbery,OK,281,887
58,OK0720500,1999,violent-crime,OK,2311,4447
59,OK0720500,1999,aggravated-assault,OK,1818,3284
60,OK0720500,2000,rape,OK,0,0
61,OK0720500,2000,property-crime,OK,3634,22442
62,OK0720500,2000,motor-vehicle-theft,OK,382,3382
63,OK0720500,2000,larceny,OK,2622,13677
64,OK0720500,2000,human-trafficing,OK,0,0
65,OK0720500,2000,homicide,OK,27,33
66,OK0720500,2000,burglary,OK,630,5383
67,OK0720500,2000,arson,OK,69,257
68,OK0720500,2000,violent-crime,OK,2269,4411
69,OK0720500,2000,aggravated-assault,OK,1839,3399
70,OK0720500,2000,robbery,OK,247,737
71,OK0720500,2000,rape-legacy,OK,156,242
72,OK0720500,2001,robbery,OK,253,776
73,OK0720500,2001,motor-vehicle-theft,OK,437,3636
74,OK0720500,2001,homicide,OK,27,34
75,OK0720500,2001,violent-crime,OK,2174,4547
76,OK0720500,2001,arson,OK,58,250
77,OK0720500,2001,burglary,OK,591,5863
78,OK0720500,2001,property-crime,OK,3721,24807
79,OK0720500,2001,aggravated-assault,OK,1765,3481
80,OK0720500,2001,rape,OK,0,0
81,OK0720500,2001,human-trafficing,OK,0,0
82,OK0720500,2001,larceny,OK,2693,15308
83,OK0720500,2001,rape-legacy,OK,129,256
84,OK0720500,2002,human-trafficing,OK,0,0
85,OK0720500,2002,robbery,OK,319,901
86,OK0720500,2002,violent-crime,OK,2015,4323
87,OK0720500,2002,rape-legacy,OK,124,243
88,OK0720500,2002,rape,OK,0,0
89,OK0720500,2002,property-crime,OK,3981,25796
90,OK0720500,2002,motor-vehicle-theft,OK,406,3565
91,OK0720500,2002,larceny,OK,2971,15918
92,OK0720500,2002,arson,OK,44,246
93,OK0720500,2002,aggravated-assault,OK,1546,3153
94,OK0720500,2002,burglary,OK,604,6313
95,OK0720500,2002,homicide,OK,26,26
96,OK0720500,2003,burglary,OK,667,6403
97,OK0720500,2003,homicide,OK,39,61
98,OK0720500,2003,human-trafficing,OK,0,0
99,OK0720500,2003,larceny,OK,3279,17343
100,OK0720500,2003,motor-vehicle-theft,OK,408,3507
101,OK0720500,2003,property-crime,OK,4354,27253
102,OK0720500,2003,rape,OK,0,0
103,OK0720500,2003,rape-legacy,OK,126,272
104,OK0720500,2003,robbery,OK,270,891
105,OK0720500,2003,violent-crime,OK,1887,4304
106,OK0720500,2003,arson,OK,47,281
107,OK0720500,2003,aggravated-assault,OK,1452,3080
108,OK0720500,2004,robbery,OK,317,1035
109,OK0720500,2004,aggravated-assault,OK,1365,3306
110,OK0720500,2004,arson,OK,38,247
111,OK0720500,2004,burglary,OK,469,6648
112,OK0720500,2004,homicide,OK,38,48
113,OK0720500,2004,human-trafficing,OK,0,0
114,OK0720500,2004,larceny,OK,2836,16590
115,OK0720500,2004,motor-vehicle-theft,OK,413,3723
116,OK0720500,2004,property-crime,OK,3718,26961
117,OK0720500,2004,rape,OK,0,0
118,OK0720500,2004,rape-legacy,OK,106,299
119,OK0720500,2004,violent-crime,OK,1826,4688
120,OK0720500,2005,burglary,OK,511,6592
121,OK0720500,2005,arson,OK,54,308
122,OK0720500,2005,aggravated-assault,OK,1267,3538
123,OK0720500,2005,larceny,OK,2321,14847
124,OK0720500,2005,motor-vehicle-theft,OK,373,3730
125,OK0720500,2005,property-crime,OK,3205,25169
126,OK0720500,2005,rape,OK,0,0
127,OK0720500,2005,rape-legacy,OK,77,303
128,OK0720500,2005,robbery,OK,312,1096
129,OK0720500,2005,violent-crime,OK,1710,4995
130,OK0720500,2005,homicide,OK,54,58
131,OK0720500,2005,human-trafficing,OK,0,0
132,OK0720500,2006,arson,OK,49,271
133,OK0720500,2006,violent-crime,OK,1637,4816
134,OK0720500,2006,rape,OK,0,0
135,OK0720500,2006,property-crime,OK,3412,24011
136,OK0720500,2006,motor-vehicle-theft,OK,340,3173
137,OK0720500,2006,larceny,OK,2483,14523
138,OK0720500,2006,human-trafficing,OK,0,0
139,OK0720500,2006,homicide,OK,32,53
140,OK0720500,2006,burglary,OK,589,6315
141,OK0720500,2006,rape-legacy,OK,76,289
142,OK0720500,2006,aggravated-assault,OK,1234,3477
143,OK0720500,2006,robbery,OK,295,997
144,OK0720500,2007,burglary,OK,582,6843
145,OK0720500,2007,robbery,OK,324,1023
146,OK0720500,2007,rape-legacy,OK,84,299
147,OK0720500,2007,rape,OK,0,0
148,OK0720500,2007,property-crime,OK,3498,24044
149,OK0720500,2007,motor-vehicle-theft,OK,275,3679
150,OK0720500,2007,larceny,OK,2641,13522
151,OK0720500,2007,human-trafficing,OK,0,0
152,OK0720500,2007,homicide,OK,54,55
153,OK0720500,2007,arson,OK,50,255
154,OK0720500,2007,aggravated-assault,OK,1168,3175
155,OK0720500,2007,violent-crime,OK,1630,4552
156,OK0720500,2008,arson,OK,48,250
157,OK0720500,2008,aggravated-assault,OK,1055,3524
158,OK0720500,2008,violent-crime,OK,1466,4922
159,OK0720500,2008,robbery,OK,278,1096
160,OK0720500,2008,rape-legacy,OK,92,252
161,OK0720500,2008,rape,OK,0,0
162,OK0720500,2008,property-crime,OK,3076,22769
163,OK0720500,2008,motor-vehicle-theft,OK,75,2298
164,OK0720500,2008,larceny,OK,2471,13746
165,OK0720500,2008,human-trafficing,OK,0,0
166,OK0720500,2008,homicide,OK,41,50
167,OK0720500,2008,burglary,OK,530,6725
168,OK0720500,2009,aggravated-assault,OK,903,2856
169,OK0720500,2009,arson,OK,41,202
170,OK0720500,2009,burglary,OK,488,6626
171,OK0720500,2009,violent-crime,OK,1325,4295
172,OK0720500,2009,robbery,OK,283,1117
173,OK0720500,2009,rape-legacy,OK,82,254
174,OK0720500,2009,rape,OK,0,0
175,OK0720500,2009,property-crime,OK,3801,23220
176,OK0720500,2009,motor-vehicle-theft,OK,77,2073
177,OK0720500,2009,larceny,OK,3236,14521
178,OK0720500,2009,human-trafficing,OK,0,0
179,OK0720500,2009,homicide,OK,57,68
180,OK0720500,2010,arson,OK,47,248
181,OK0720500,2010,homicide,OK,34,54
182,OK0720500,2010,human-trafficing,OK,0,0
183,OK0720500,2010,larceny,OK,2743,11857
184,OK0720500,2010,motor-vehicle-theft,OK,93,2352
185,OK0720500,2010,property-crime,OK,3248,21355
186,OK0720500,2010,rape,OK,0,0
187,OK0720500,2010,rape-legacy,OK,54,252
188,OK0720500,2010,robbery,OK,301,1381
189,OK0720500,2010,violent-crime,OK,1211,4304
190,OK0720500,2010,aggravated-assault,OK,822,2617
191,OK0720500,2010,burglary,OK,412,7146
192,OK0720500,2011,aggravated-assault,OK,813,2555
193,OK0720500,2011,larceny,OK,2801,12136
194,OK0720500,2011,homicide,OK,47,49
195,OK0720500,2011,motor-vehicle-theft,OK,105,2434
196,OK0720500,2011,property-crime,OK,3300,21923
197,OK0720500,2011,rape,OK,0,0
198,OK0720500,2011,rape-legacy,OK,66,266
199,OK0720500,2011,robbery,OK,262,1090
200,OK0720500,2011,violent-crime,OK,1188,3960
201,OK0720500,2011,burglary,OK,394,7353
202,OK0720500,2011,human-trafficing,OK,0,0
203,OK0720500,2011,arson,OK,35,259
204,OK0720500,2012,human-trafficing,OK,0,0
205,OK0720500,2012,violent-crime,OK,1281,3949
206,OK0720500,2012,robbery,OK,281,1062
207,OK0720500,2012,rape-legacy,OK,74,316
208,OK0720500,2012,rape,OK,0,0
209,OK0720500,2012,property-crime,OK,3123,20807
210,OK0720500,2012,motor-vehicle-theft,OK,84,2410
211,OK0720500,2012,larceny,OK,2673,12162
212,OK0720500,2012,homicide,OK,37,42
213,OK0720500,2012,burglary,OK,366,6235
214,OK0720500,2012,arson,OK,43,238
215,OK0720500,2012,aggravated-assault,OK,889,2529
216,OK0720500,2013,homicide,OK,51,60
217,OK0720500,2013,human-trafficing,OK,0,0
218,OK0720500,2013,rape,OK,0,0
219,OK0720500,2013,rape-legacy,OK,83,373
220,OK0720500,2013,robbery,OK,266,994
221,OK0720500,2013,violent-crime,OK,1184,3827
222,OK0720500,2013,property-crime,OK,3363,20978
223,OK0720500,2013,aggravated-assault,OK,784,2400
224,OK0720500,2013,motor-vehicle-theft,OK,100,2389
225,OK0720500,2013,larceny,OK,2903,12654
226,OK0720500,2013,arson,OK,31,154
227,OK0720500,2013,burglary,OK,360,5935
228,OK0720500,2014,robbery,OK,352,920
229,OK0720500,2014,aggravated-assault,OK,665,1938
230,OK0720500,2014,arson,OK,39,138
231,OK0720500,2014,burglary,OK,357,5500
232,OK0720500,2014,homicide,OK,39,46
233,OK0720500,2014,human-trafficing,OK,0,0
234,OK0720500,2014,larceny,OK,3230,12494
235,OK0720500,2014,motor-vehicle-theft,OK,91,2310
236,OK0720500,2014,property-crime,OK,3678,20304
237,OK0720500,2014,rape,OK,98,313
238,OK0720500,2014,rape-legacy,OK,0,0
239,OK0720500,2014,violent-crime,OK,1154,3217
240,OK0720500,2015,violent-crime,OK,1027,3628
241,OK0720500,2015,rape-legacy,OK,0,0
242,OK0720500,2015,rape,OK,86,365
243,OK0720500,2015,property-crime,OK,3692,20892
244,OK0720500,2015,motor-vehicle-theft,OK,94,2651
245,OK0720500,2015,larceny,OK,3220,12729
246,OK0720500,2015,human-trafficing,OK,0,0
247,OK0720500,2015,homicide,OK,31,55
248,OK0720500,2015,burglary,OK,378,5512
249,OK0720500,2015,arson,OK,28,174
250,OK0720500,2015,aggravated-assault,OK,665,2354
251,OK0720500,2015,robbery,OK,245,854
252,OK0720500,2016,violent-crime,OK,1134,4444
253,OK0720500,2016,arson,OK,28,171
254,OK0720500,2016,burglary,OK,351,5780
255,OK0720500,2016,homicide,OK,47,72
256,OK0720500,2016,human-trafficing,OK,0,0
257,OK0720500,2016,larceny,OK,2769,14516
258,OK0720500,2016,motor-vehicle-theft,OK,114,3660
259,OK0720500,2016,property-crime,OK,3234,23956
260,OK0720500,2016,aggravated-assault,OK,769,2845
261,OK0720500,2016,rape,OK,101,439
262,OK0720500,2016,rape-legacy,OK,0,0
263,OK0720500,2016,robbery,OK,217,1088
264,OK0720500,2017,violent-crime,OK,1037,4214
265,OK0720500,2017,aggravated-assault,OK,736,2757
266,OK0720500,2017,arson,OK,10,77
267,OK0720500,2017,burglary,OK,331,5574
268,OK0720500,2017,homicide,OK,48,70
269,OK0720500,2017,human-trafficing,OK,0,0
270,OK0720500,2017,larceny,OK,2027,13054
271,OK0720500,2017,motor-vehicle-theft,OK,66,3460
272,OK0720500,2017,property-crime,OK,2424,22088
273,OK0720500,2017,rape,OK,57,423
274,OK0720500,2017,rape-legacy,OK,0,0
275,OK0720500,2017,robbery,OK,196,964
276,OK0720500,2018,violent-crime,OK,1186,4294
277,OK0720500,2018,aggravated-assault,OK,909,2982
278,OK0720500,2018,arson,OK,21,122
279,OK0720500,2018,burglary,OK,272,4800
280,OK0720500,2018,homicide,OK,38,60
281,OK0720500,2018,human-trafficing,OK,0,0
282,OK0720500,2018,larceny,OK,2165,13834
283,OK0720500,2018,motor-vehicle-theft,OK,90,3259
284,OK0720500,2018,property-crime,OK,2527,21893
285,OK0720500,2018,rape,OK,69,422
286,OK0720500,2018,rape-legacy,OK,0,0
287,OK0720500,2018,robbery,OK,170,830
288,OK0720500,2019,violent-crime,OK,1236,3964
289,OK0720500,2019,arson,OK,34,154
290,OK0720500,2019,burglary,OK,401,4846
291,OK0720500,2019,homicide,OK,44,55
292,OK0720500,2019,human-trafficing,OK,0,0
293,OK0720500,2019,larceny,OK,2149,13457
294,OK0720500,2019,motor-vehicle-theft,OK,106,3033
295,OK0720500,2019,property-crime,OK,2656,21336
296,OK0720500,2019,rape,OK,51,341
297,OK0720500,2019,rape-legacy,OK,0,0
298,OK0720500,2019,robbery,OK,162,718
299,OK0720500,2019,aggravated-assault,OK,979,2850
0,OHCLP0000,1995,aggravated-assault,OH,2081,3108
1,OHCLP0000,1995,violent-crime,OH,4036,8150
2,OHCLP0000,1995,human-trafficing,OH,0,0
3,OHCLP0000,1995,larceny,OH,3180,13764
4,OHCLP0000,1995,motor-vehicle-theft,OH,1429,9058
5,OHCLP0000,1995,property-crime,OH,6205,30515
6,OHCLP0000,1995,rape,OH,0,0
7,OHCLP0000,1995,rape-legacy,OH,429,689
8,OHCLP0000,1995,robbery,OH,1435,4224
9,OHCLP0000,1995,arson,OH,61,679
10,OHCLP0000,1995,burglary,OH,1596,7693
11,OHCLP0000,1995,homicide,OH,91,129
12,OHCLP0000,1996,human-trafficing,OH,0,0
13,OHCLP0000,1996,arson,OH,46,624
14,OHCLP0000,1996,burglary,OH,1593,7708
15,OHCLP0000,1996,violent-crime,OH,3874,7631
16,OHCLP0000,1996,robbery,OH,1389,4062
17,OHCLP0000,1996,rape-legacy,OH,373,643
18,OHCLP0000,1996,rape,OH,0,0
19,OHCLP0000,1996,property-crime,OH,6037,29778
20,OHCLP0000,1996,motor-vehicle-theft,OH,1303,8629
21,OHCLP0000,1996,larceny,OH,3141,13441
22,OHCLP0000,1996,aggravated-assault,OH,2039,2823
23,OHCLP0000,1996,homicide,OH,73,103
24,OHCLP0000,1997,property-crime,OH,5716,29782
25,OHCLP0000,1997,aggravated-assault,OH,1987,2692
26,OHCLP0000,1997,arson,OH,67,631
27,OHCLP0000,1997,burglary,OH,1736,8146
28,OHCLP0000,1997,homicide,OH,57,77
29,OHCLP0000,1997,human-trafficing,OH,0,0
30,OHCLP0000,1997,larceny,OH,2891,14305
31,OHCLP0000,1997,motor-vehicle-theft,OH,1089,7331
32,OHCLP0000,1997,rape,OH,0,0
33,OHCLP0000,1997,rape-legacy,OH,442,638
34,OHCLP0000,1997,robbery,OH,1344,3837
35,OHCLP0000,1997,violent-crime,OH,3830,7244
36,OHCLP0000,1998,robbery,OH,891,3364
37,OHCLP0000,1998,rape-legacy,OH,301,576
38,OHCLP0000,1998,rape,OH,0,0
39,OHCLP0000,1998,property-crime,OH,4096,28112
40,OHCLP0000,1998,motor-vehicle-theft,OH,844,7206
41,OHCLP0000,1998,larceny,OH,2076,14056
42,OHCLP0000,1998,aggravated-assault,OH,1419,2460
43,OHCLP0000,1998,violent-crime,OH,2657,6481
44,OHCLP0000,1998,arson,OH,36,467
45,OHCLP0000,1998,burglary,OH,1176,6850
46,OHCLP0000,1998,homicide,OH,46,81
47,OHCLP0000,1998,human-trafficing,OH,0,0
48,OHCLP0000,1999,human-trafficing,OH,0,0
49,OHCLP0000,1999,homicide,OH,52,78
50,OHCLP0000,1999,burglary,OH,782,7246
51,OHCLP0000,1999,violent-crime,OH,1659,6051
52,OHCLP0000,1999,robbery,OH,518,3038
53,OHCLP0000,1999,larceny,OH,971,12868
54,OHCLP0000,1999,motor-vehicle-theft,OH,370,7410
55,OHCLP0000,1999,property-crime,OH,2123,27524
56,OHCLP0000,1999,rape,OH,0,0
57,OHCLP0000,1999,rape-legacy,OH,167,506
58,OHCLP0000,1999,arson,OH,30,365
59,OHCLP0000,1999,aggravated-assault,OH,922,2429
60,OHCLP0000,2000,homicide,OH,50,71
61,OHCLP0000,2000,motor-vehicle-theft,OH,537,6139
62,OHCLP0000,2000,property-crime,OH,1849,26543
63,OHCLP0000,2000,rape,OH,0,0
64,OHCLP0000,2000,rape-legacy,OH,179,615
65,OHCLP0000,2000,burglary,OH,667,7435
66,OHCLP0000,2000,arson,OH,40,530
67,OHCLP0000,2000,violent-crime,OH,1581,6041
68,OHCLP0000,2000,robbery,OH,426,3084
69,OHCLP0000,2000,larceny,OH,645,12969
70,OHCLP0000,2000,aggravated-assault,OH,926,2271
71,OHCLP0000,2000,human-trafficing,OH,0,0
72,OHCLP0000,2001,aggravated-assault,OH,935,2425
73,OHCLP0000,2001,arson,OH,45,539
74,OHCLP0000,2001,burglary,OH,751,7937
75,OHCLP0000,2001,homicide,OH,52,77
76,OHCLP0000,2001,human-trafficing,OH,0,0
77,OHCLP0000,2001,larceny,OH,612,12925
78,OHCLP0000,2001,motor-vehicle-theft,OH,636,5779
79,OHCLP0000,2001,property-crime,OH,1999,26641
80,OHCLP0000,2001,rape,OH,0,0
81,OHCLP0000,2001,rape-legacy,OH,190,624
82,OHCLP0000,2001,robbery,OH,451,3298
83,OHCLP0000,2001,violent-crime,OH,1628,6424
84,OHCLP0000,2002,arson,OH,43,489
85,OHCLP0000,2002,violent-crime,OH,1843,6364
86,OHCLP0000,2002,robbery,OH,479,3263
87,OHCLP0000,2002,rape-legacy,OH,401,619
88,OHCLP0000,2002,rape,OH,0,0
89,OHCLP0000,2002,property-crime,OH,2147,26845
90,OHCLP0000,2002,motor-vehicle-theft,OH,816,5499
91,OHCLP0000,2002,larceny,OH,650,13250
92,OHCLP0000,2002,human-trafficing,OH,0,0
93,OHCLP0000,2002,homicide,OH,60,80
94,OHCLP0000,2002,burglary,OH,681,8096
95,OHCLP0000,2002,aggravated-assault,OH,903,2402
96,OHCLP0000,2003,motor-vehicle-theft,OH,408,5198
97,OHCLP0000,2003,property-crime,OH,1284,26078
98,OHCLP0000,2003,rape,OH,0,0
99,OHCLP0000,2003,rape-legacy,OH,326,646
100,OHCLP0000,2003,homicide,OH,39,73
101,OHCLP0000,2003,burglary,OH,415,8048
102,OHCLP0000,2003,arson,OH,46,461
103,OHCLP0000,2003,aggravated-assault,OH,583,2314
104,OHCLP0000,2003,violent-crime,OH,1249,6200
105,OHCLP0000,2003,robbery,OH,301,3167
106,OHCLP0000,2003,human-trafficing,OH,0,0
107,OHCLP0000,2003,larceny,OH,461,12832
108,OHCLP0000,2004,larceny,OH,845,13174
109,OHCLP0000,2004,violent-crime,OH,1323,6007
110,OHCLP0000,2004,robbery,OH,474,3294
111,OHCLP0000,2004,rape-legacy,OH,141,536
112,OHCLP0000,2004,rape,OH,0,0
113,OHCLP0000,2004,property-crime,OH,2020,27128
114,OHCLP0000,2004,motor-vehicle-theft,OH,488,5818
115,OHCLP0000,2004,human-trafficing,OH,0,0
116,OHCLP0000,2004,homicide,OH,35,79
117,OHCLP0000,2004,burglary,OH,687,8136
118,OHCLP0000,2004,arson,OH,37,442
119,OHCLP0000,2004,aggravated-assault,OH,673,2098
120,OHCLP0000,2005,property-crime,OH,1990,28717
121,OHCLP0000,2005,aggravated-assault,OH,639,2088
122,OHCLP0000,2005,arson,OH,40,505
123,OHCLP0000,2005,burglary,OH,700,8632
124,OHCLP0000,2005,homicide,OH,33,110
125,OHCLP0000,2005,human-trafficing,OH,0,0
126,OHCLP0000,2005,larceny,OH,723,13273
127,OHCLP0000,2005,motor-vehicle-theft,OH,567,6812
128,OHCLP0000,2005,rape,OH,0,0
129,OHCLP0000,2005,rape-legacy,OH,126,488
130,OHCLP0000,2005,robbery,OH,523,3744
131,OHCLP0000,2005,violent-crime,OH,1321,6430
132,OHCLP0000,2006,violent-crime,OH,1237,7030
133,OHCLP0000,2006,aggravated-assault,OH,589,2201
134,OHCLP0000,2006,arson,OH,35,503
135,OHCLP0000,2006,burglary,OH,746,9693
136,OHCLP0000,2006,homicide,OH,30,77
137,OHCLP0000,2006,human-trafficing,OH,0,0
138,OHCLP0000,2006,larceny,OH,665,12184
139,OHCLP0000,2006,motor-vehicle-theft,OH,539,6554
140,OHCLP0000,2006,property-crime,OH,1950,28431
141,OHCLP0000,2006,rape,OH,0,0
142,OHCLP0000,2006,rape-legacy,OH,78,455
143,OHCLP0000,2006,robbery,OH,540,4297
144,OHCLP0000,2007,property-crime,OH,1821,27139
145,OHCLP0000,2007,motor-vehicle-theft,OH,431,6793
146,OHCLP0000,2007,larceny,OH,612,11263
147,OHCLP0000,2007,human-trafficing,OH,0,0
148,OHCLP0000,2007,violent-crime,OH,1114,6460
149,OHCLP0000,2007,robbery,OH,470,4025
150,OHCLP0000,2007,aggravated-assault,OH,533,1960
151,OHCLP0000,2007,arson,OH,37,517
152,OHCLP0000,2007,burglary,OH,778,9083
153,OHCLP0000,2007,rape-legacy,OH,74,385
154,OHCLP0000,2007,homicide,OH,37,90
155,OHCLP0000,2007,rape,OH,0,0
156,OHCLP0000,2008,homicide,OH,29,55
157,OHCLP0000,2008,larceny,OH,782,10749
158,OHCLP0000,2008,rape-legacy,OH,95,428
159,OHCLP0000,2008,rape,OH,0,0
160,OHCLP0000,2008,property-crime,OH,1888,25159
161,OHCLP0000,2008,motor-vehicle-theft,OH,344,5295
162,OHCLP0000,2008,aggravated-assault,OH,582,1866
163,OHCLP0000,2008,robbery,OH,533,3805
164,OHCLP0000,2008,violent-crime,OH,1239,6154
165,OHCLP0000,2008,arson,OH,49,532
166,OHCLP0000,2008,burglary,OH,762,9115
167,OHCLP0000,2008,human-trafficing,OH,0,0
168,OHCLP0000,2009,rape-legacy,OH,85,380
169,OHCLP0000,2009,homicide,OH,42,83
170,OHCLP0000,2009,robbery,OH,486,3555
171,OHCLP0000,2009,burglary,OH,710,9239
172,OHCLP0000,2009,arson,OH,46,401
173,OHCLP0000,2009,aggravated-assault,OH,593,1976
174,OHCLP0000,2009,human-trafficing,OH,0,0
175,OHCLP0000,2009,violent-crime,OH,1206,5994
176,OHCLP0000,2009,larceny,OH,809,10923
177,OHCLP0000,2009,motor-vehicle-theft,OH,281,4044
178,OHCLP0000,2009,property-crime,OH,1800,24206
179,OHCLP0000,2009,rape,OH,0,0
180,OHCLP0000,2010,homicide,OH,47,81
181,OHCLP0000,2010,motor-vehicle-theft,OH,180,3510
182,OHCLP0000,2010,property-crime,OH,1619,23512
183,OHCLP0000,2010,arson,OH,36,379
184,OHCLP0000,2010,larceny,OH,668,10131
185,OHCLP0000,2010,human-trafficing,OH,0,0
186,OHCLP0000,2010,aggravated-assault,OH,637,1923
187,OHCLP0000,2010,rape,OH,0,0
188,OHCLP0000,2010,rape-legacy,OH,69,344
189,OHCLP0000,2010,robbery,OH,449,3181
190,OHCLP0000,2010,violent-crime,OH,1202,5529
191,OHCLP0000,2010,burglary,OH,771,9871
192,OHCLP0000,2011,aggravated-assault,OH,510,1844
193,OHCLP0000,2011,motor-vehicle-theft,OH,174,4096
